ID,SurveyLanguage,GeoLocation,TimeToComplete,Consent,SituationNormal,Age,Gender,Student,Education,HHSize,HHRooms,RationCard,Radio,TV,Laptop,Toilet,Fridge,AC,Vehicle,LiveInPune,Ward,Source,RoundOne,RoundTwo,EconomyNormal,Medical,Earning,Unemployment,PercentUnemployed,WFHAbility,IncomeChange,IncomePercent,PandemicEnd,ImportanceTesting,SelfPositive,SelfSymptoms,SelfLikelihood,WaitSymptoms,OtherWaitSymptoms,HHPositive,NonHHPositive,CloseDeath,PuneLikelihood,TrueNumber,ImportanceVaccine,Vaccinated,SelfBooster,KnowVaccinated,PuneVaccinated,VirusAfterVaccine,AfterVaccineLikelihood,PunePercentUnvaccinated,PuneVaccine,SelfFear,FearDecay,PsychologyNormal,SituationStatic,SituationDynamic,ThirdWaveEnd,ThirdWavePeakMonth,ThirdWavePeakDate,ThirdWavePeakCases,FourthWave,TotalWaves,SelfInformation,OtherInformation,ImportanceMaskWearing,SelfMaskUsage,OtherMaskUsage,MaskNotNeeded,ImportanceSocialDistancing,PeopleMet,OtherMet,ImportanceLockdown,LockdownOpinions,LengthLockdown,LockdownNotNeeded,TimesHomeLeft,OtherTimesHomeLeft,TimesCrowdedPlace,OtherTimesCrowdedPlace,SelfVigilance,OtherVigilance,Songs,OtherSongs,PeopleKnown,OtherPeopleKnown,Runs,Weight,OtherWeight,Languages,LanguagesWorld,OtherLanguagesWorld,RoomDensity,SuperiorityWaitSymptom,SuperiorityMaskUsage,SuperiorityInformation,SuperiorityMet,SuperiorityTimesHomeLeft,SuperiorityTimesCrowdedPlace,SuperiorityVigilance,SuperioritySongs,SuperiorityPeopleKnown,SuperiorityWeight,SuperiorityLanguagesWorld
13247418185.0,2.0,"18.5741758,73.7802896",806.0,1.0,18.0,54.0,1.0,2.0,5.0,5.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,19.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,19.0,2.0,2.0,1.0,10.0,6.0,17.0,2.0,1.0,1.0,3.0,30000.0,1.0,2.0,9.0,1.0,8.0,2.0,2.0,2.0,20.0,2.0,13.0,19.0,3.0,3.0,8.0,2.0,10.0,20000.0,12.0,8.0,2.0,2.0,2.0,11.0,8.0,19.0,2.0,52.0,52.0,3.0,1.0,15.0,19.0,22.0,22.0,8.0,8.0,2.0,3.0,6.0,2.0,200.0,100.0,160.0,300.0,1.0,20.0,100.0,1.0,1.4,-11.0,3.0,0.0,0.0,0.0,0.0,-1.0,4.0,100.0,299.0,99.0
13246925159.0,2.0,,852.0,1.0,20.0,36.0,2.0,2.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,2.0,19.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,19.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,9000.0,1.0,2.0,7.0,1.0,8.0,1.0,1.0,1.0,9.0,3.0,15.0,19.0,2.0,2.0,8.0,2.0,3.0,3000.0,1.0,1.0,2.0,3.0,2.0,11.0,6.0,18.0,2.0,11.0,21.0,3.0,2.0,1.0,2.0,4.0,11.0,3.0,3.0,1.0,2.0,5.0,3.0,1000.0,1500.0,200.0,400.0,3.0,1000.0,5000.0,3.0,0.8333333333333334,0.0,5.0,-1.0,-10.0,-7.0,0.0,-1.0,2.0,-500.0,397.0,4997.0
13246874687.0,2.0,,39.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246637839.0,1.0,,109.0,1.0,10.0,25.0,1.0,2.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,,,,,,
13246542780.0,1.0,,566.0,1.0,13.0,30.0,1.0,2.0,5.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,17.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,2.0,3.0,1.0,12.0,4.0,5.0,2.0,1.0,1.0,3.0,20000.0,2.0,2.0,6.0,1.0,7.0,1.0,4.0,1.0,7.0,3.0,16.0,14.0,3.0,3.0,8.0,2.0,5.0,5500.0,1.0,1.0,2.0,2.0,1.0,10.0,7.0,13.0,2.0,41.0,16.0,2.0,2.0,3.0,13.0,8.0,8.0,4.0,6.0,1.0,2.0,5.0,4.0,15.0,5.0,155.0,130.0,4.0,120.0,500.0,3.0,0.7142857142857143,-1.0,3.0,0.0,25.0,0.0,-2.0,-1.0,1.0,10.0,126.0,497.0
13246546116.0,2.0,"21.1149901,79.0982195",33.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246517851.0,1.0,,1636.0,1.0,6.0,57.0,2.0,2.0,6.0,2.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,
13246487020.0,1.0,,2055.0,1.0,1.0,36.0,1.0,2.0,6.0,6.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,13.0,1.0,4.0,2.0,9.0,4.0,7.0,1.0,1.0,1.0,9.0,20000.0,4.0,2.0,9.0,1.0,8.0,1.0,11.0,9.0,8.0,4.0,6.0,13.0,1.0,4.0,11.0,2.0,9.0,21000.0,1.0,8.0,4.0,4.0,3.0,1.0,1.0,20.0,4.0,30.0,1.0,4.0,1.0,8.0,20.0,10.0,9.0,22.0,1.0,2.0,4.0,6.0,3.0,500.0,10.0,160.0,100.0,3.0,40.0,2000.0,3.0,0.8333333333333334,-3.0,0.0,0.0,29.0,1.0,21.0,-2.0,3.0,490.0,97.0,1997.0
13246491855.0,2.0,"18.5621401,73.7962057",28.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246484924.0,2.0,,190.0,1.0,20.0,31.0,1.0,2.0,6.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,
13246480757.0,2.0,,168.0,1.0,17.0,27.0,2.0,2.0,6.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
13246437837.0,1.0,"18.5000631,73.8210654",1290.0,1.0,14.0,27.0,2.0,2.0,6.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,16.0,2.0,2.0,18.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,14.0,1.0,1.0,3.0,11.0,3.0,6.0,1.0,1.0,2.0,9.0,30000.0,1.0,2.0,7.0,1.0,8.0,1.0,8.0,2.0,15.0,2.0,16.0,19.0,2.0,3.0,9.0,3.0,10.0,2000.0,1.0,4.0,1.0,2.0,1.0,10.0,7.0,19.0,1.0,41.0,31.0,2.0,2.0,19.0,19.0,15.0,11.0,11.0,9.0,2.0,3.0,3.0,4.0,10.0,7.0,200.0,120.0,3.0,100.0,9999.0,3.0,0.75,-3.0,3.0,-1.0,10.0,4.0,2.0,-1.0,-1.0,3.0,117.0,9996.0
13246430880.0,1.0,,651.0,1.0,18.0,20.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,15.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,18.0,2.0,2.0,1.0,7.0,6.0,4.0,2.0,1.0,2.0,9.0,5000.0,1.0,1.0,5.0,1.0,8.0,2.0,1.0,2.0,13.0,4.0,5.0,14.0,2.0,3.0,8.0,3.0,10.0,3000.0,1.0,4.0,2.0,3.0,1.0,11.0,9.0,19.0,1.0,1.0,1.0,1.0,1.0,19.0,18.0,11.0,22.0,1.0,3.0,1.0,2.0,4.0,3.0,100.0,150.0,200.0,200.0,2.0,600.0,10000.0,2.0,1.0,2.0,2.0,-1.0,0.0,-11.0,-2.0,-1.0,1.0,-50.0,198.0,9998.0
13246427832.0,2.0,,669.0,1.0,20.0,25.0,1.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,7.0,20.0,1.0,1.0,2.0,1.0,4.0,8.0,2.0,1.0,1.0,9.0,16000.0,1.0,2.0,5.0,1.0,6.0,1.0,8.0,5.0,18.0,3.0,6.0,20.0,2.0,3.0,9.0,2.0,25.0,20000.0,11.0,6.0,4.0,4.0,1.0,9.0,5.0,19.0,1.0,52.0,31.0,2.0,4.0,8.0,19.0,15.0,11.0,4.0,9.0,2.0,3.0,6.0,2.0,15.0,5.0,140.0,300.0,4.0,100.0,600.0,4.0,0.6,-4.0,4.0,0.0,21.0,4.0,-5.0,-1.0,4.0,10.0,296.0,596.0
13246390920.0,2.0,,498.0,1.0,5.0,24.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,9.0,2.0,1.0,2.0,4.0,2.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,10000.0,2.0,2.0,1.0,1.0,8.0,1.0,9.0,3.0,20.0,3.0,6.0,1.0,2.0,3.0,7.0,1.0,26.0,6000.0,1.0,1.0,2.0,2.0,1.0,9.0,8.0,14.0,1.0,5.0,16.0,4.0,4.0,1.0,1.0,3.0,8.0,1.0,6.0,1.0,2.0,6.0,2.0,15.0,20.0,170.0,1000.0,2.0,100.0,1000.0,1.0,1.0,-2.0,1.0,0.0,-11.0,-5.0,-5.0,-1.0,4.0,-5.0,998.0,999.0
13246373287.0,2.0,,808.0,1.0,6.0,20.0,1.0,1.0,5.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,2.0,13.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,19.0,2.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,9.0,15000.0,1.0,2.0,7.0,1.0,7.0,2.0,10.0,1.0,11.0,3.0,4.0,18.0,3.0,2.0,9.0,3.0,14.0,10000.0,10.0,2.0,2.0,2.0,1.0,11.0,8.0,19.0,1.0,41.0,52.0,2.0,3.0,16.0,9.0,16.0,21.0,11.0,21.0,2.0,3.0,5.0,3.0,50.0,100.0,180.0,700.0,1.0,2000.0,10000.0,1.0,1.0,-3.0,3.0,0.0,-11.0,-5.0,-10.0,-1.0,2.0,-50.0,699.0,9999.0
13246300490.0,2.0,,2235.0,1.0,19.0,28.0,2.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,19.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,19.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,30000.0,1.0,2.0,6.0,1.0,7.0,1.0,6.0,2.0,11.0,3.0,3.0,19.0,1.0,4.0,6.0,2.0,15.0,20000.0,8.0,4.0,1.0,4.0,1.0,11.0,4.0,19.0,1.0,31.0,21.0,1.0,2.0,17.0,18.0,7.0,6.0,2.0,4.0,1.0,4.0,5.0,2.0,15.0,15.0,160.0,550.0,3.0,120.0,6000.0,2.0,1.0,1.0,7.0,-3.0,10.0,1.0,-2.0,-3.0,3.0,0.0,547.0,5998.0
13246298886.0,1.0,,148.0,1.0,13.0,55.0,2.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,,,,,,
13246298379.0,2.0,,135.0,1.0,17.0,26.0,2.0,2.0,6.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,17.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,
13246294474.0,1.0,"28.9941231,79.4227395",106.0,1.0,17.0,36.0,2.0,2.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,
13246281276.0,1.0,,716.0,1.0,13.0,52.0,2.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,1.0,17.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,13.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,9000.0,1.0,2.0,14.0,1.0,8.0,1.0,1.0,3.0,20.0,3.0,4.0,13.0,3.0,2.0,8.0,2.0,4.0,3000.0,1.0,1.0,2.0,2.0,1.0,11.0,9.0,13.0,1.0,21.0,41.0,4.0,1.0,1.0,13.0,8.0,6.0,8.0,5.0,1.0,2.0,,,,,,,,,,,1.0,-4.0,2.0,0.0,-20.0,2.0,3.0,-1.0,,,,
13246291707.0,2.0,,3851.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246257365.0,1.0,,22.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246224403.0,1.0,,1279.0,1.0,14.0,44.0,2.0,2.0,6.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,2.0,2.0,14.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,20.0,2.0,4.0,1.0,12.0,5.0,4.0,1.0,1.0,1.0,9.0,4000.0,2.0,2.0,15.0,1.0,8.0,1.0,9.0,3.0,20.0,3.0,16.0,16.0,4.0,2.0,6.0,2.0,18.0,2000.0,1.0,1.0,2.0,3.0,3.0,11.0,6.0,15.0,3.0,7.0,11.0,4.0,4.0,8.0,14.0,5.0,22.0,2.0,9.0,1.0,3.0,6.0,4.0,10.0,8.0,200.0,100.0,2.0,25.0,125.0,4.0,1.3333333333333333,1.0,5.0,-1.0,-4.0,-17.0,-7.0,-2.0,2.0,2.0,98.0,121.0
13246225692.0,2.0,"18.5044865,73.8558299",28.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246202155.0,2.0,,15.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246147636.0,1.0,"18.4632514,73.8256058",27.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246045786.0,2.0,,29.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246043679.0,2.0,,18.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245579771.0,2.0,,1115.0,1.0,5.0,25.0,1.0,1.0,6.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,4.0,12000.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,13.0,4.0,3.0,9.0,2.0,3.0,6.0,2.0,15.0,3000.0,1.0,1.0,1.0,2.0,1.0,11.0,8.0,9.0,1.0,52.0,11.0,4.0,5.0,1.0,1.0,6.0,8.0,6.0,4.0,1.0,2.0,4.0,3.0,10.0,15.0,167.0,150.0,3.0,80.0,250.0,3.0,1.5,0.0,3.0,-1.0,41.0,-2.0,2.0,-1.0,1.0,-5.0,147.0,247.0
13245593697.0,1.0,"18.496353,73.8380468",20.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245548498.0,1.0,,774.0,1.0,19.0,25.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,16.0,2.0,2.0,19.0,2.0,2.0,1.0,8.0,1.0,5.0,8.0,19.0,2.0,1.0,1.0,5.0,8.0,11.0,2.0,1.0,1.0,8.0,20000.0,1.0,2.0,7.0,1.0,8.0,2.0,5.0,3.0,17.0,4.0,16.0,20.0,2.0,3.0,10.0,2.0,16.0,5000.0,12.0,8.0,1.0,3.0,1.0,11.0,4.0,20.0,1.0,1.0,11.0,4.0,3.0,1.0,20.0,1.0,22.0,1.0,22.0,1.0,3.0,5.0,3.0,1.0,10.0,150.0,700.0,2.0,230.0,5000.0,2.0,1.25,-3.0,7.0,-2.0,-10.0,-21.0,-21.0,-2.0,2.0,-9.0,698.0,4998.0
13245500939.0,1.0,,606.0,1.0,19.0,21.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,16.0,1.0,2.0,14.0,2.0,2.0,2.0,4.0,1.0,3.0,7.0,19.0,2.0,1.0,1.0,8.0,4.0,6.0,2.0,1.0,1.0,8.0,8000.0,1.0,2.0,6.0,1.0,10.0,2.0,6.0,1.0,14.0,3.0,4.0,19.0,2.0,3.0,11.0,3.0,6.0,4000.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,19.0,1.0,41.0,36.0,3.0,2.0,11.0,19.0,17.0,12.0,8.0,14.0,1.0,1.0,5.0,3.0,30.0,60.0,160.0,209.0,2.0,500.0,9000.0,4.0,0.75,-2.0,2.0,0.0,5.0,5.0,-6.0,0.0,2.0,-30.0,207.0,8996.0
13245429986.0,1.0,,27.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245425334.0,2.0,,132.0,1.0,4.0,31.0,1.0,2.0,6.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13245239973.0,1.0,"18.5789412,73.8159397",4696.0,1.0,14.0,22.0,1.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,7.0,18.0,2.0,2.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,7.0,10000.0,1.0,2.0,5.0,1.0,9.0,2.0,3.0,4.0,3.0,3.0,4.0,18.0,2.0,3.0,10.0,3.0,10.0,10000.0,14.0,2.0,1.0,2.0,1.0,11.0,7.0,19.0,2.0,52.0,41.0,2.0,2.0,16.0,16.0,11.0,9.0,11.0,6.0,1.0,2.0,5.0,4.0,60.0,50.0,170.0,100.0,4.0,300.0,7000.0,2.0,0.5,-2.0,4.0,-1.0,11.0,2.0,5.0,-1.0,1.0,10.0,96.0,6998.0
13245399654.0,2.0,,20.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245392425.0,1.0,"18.4667275,73.8667488",34.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245386131.0,2.0,"18.474384,73.8607646",32.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245346671.0,2.0,,1081.0,1.0,4.0,45.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,9117.0,1.0,2.0,5.0,1.0,8.0,2.0,11.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,8.0,1.0,25.0,10000.0,1.0,1.0,2.0,2.0,1.0,11.0,11.0,4.0,1.0,16.0,13.0,4.0,4.0,16.0,1.0,8.0,8.0,4.0,8.0,1.0,2.0,6.0,3.0,30.0,100.0,150.0,350.0,3.0,130.0,500.0,4.0,1.0,-2.0,0.0,0.0,3.0,0.0,-4.0,-1.0,3.0,-70.0,347.0,496.0
13245311215.0,2.0,,1713.0,1.0,20.0,26.0,1.0,2.0,6.0,4.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,4.0,2.0,2.0,19.0,2.0,1.0,2.0,5.0,2.0,4.0,9.0,20.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,8.0,9117.0,1.0,2.0,7.0,1.0,8.0,2.0,11.0,2.0,7.0,2.0,4.0,20.0,1.0,4.0,8.0,2.0,15.0,10000.0,1.0,1.0,3.0,3.0,1.0,11.0,4.0,18.0,1.0,4.0,6.0,2.0,1.0,11.0,14.0,8.0,8.0,4.0,6.0,2.0,3.0,4.0,4.0,3.0,5.0,165.0,140.0,4.0,20.0,100.0,4.0,0.75,-2.0,7.0,0.0,-2.0,0.0,-2.0,-1.0,0.0,-2.0,136.0,96.0
13245368977.0,1.0,,15.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245340286.0,1.0,,697.0,1.0,14.0,26.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,16.0,1.0,1.0,14.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,18.0,1.0,1.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,6.0,15000.0,1.0,2.0,10.0,1.0,5.0,2.0,6.0,6.0,13.0,3.0,4.0,19.0,2.0,2.0,8.0,2.0,20.0,3000.0,14.0,2.0,2.0,3.0,1.0,10.0,5.0,18.0,1.0,16.0,52.0,3.0,1.0,15.0,18.0,8.0,8.0,5.0,6.0,1.0,4.0,5.0,3.0,100.0,100.0,200.0,90.0,4.0,30.0,5000.0,4.0,1.0,-3.0,5.0,-1.0,-36.0,0.0,-1.0,-3.0,2.0,0.0,86.0,4996.0
13245357225.0,1.0,,199.0,1.0,14.0,74.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
13245333686.0,1.0,,752.0,1.0,4.0,24.0,1.0,1.0,6.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,7.0,3.0,5.0,9.0,6.0,1.0,1.0,3.0,5.0,1.0,6.0,2.0,1.0,2.0,6.0,5000.0,1.0,2.0,5.0,1.0,5.0,2.0,4.0,4.0,13.0,4.0,3.0,6.0,3.0,2.0,7.0,2.0,15.0,2000.0,1.0,1.0,1.0,2.0,1.0,10.0,5.0,17.0,1.0,21.0,52.0,4.0,2.0,15.0,2.0,22.0,22.0,11.0,16.0,1.0,2.0,5.0,2.0,100.0,100.0,100.0,250.0,2.0,1000.0,8000.0,2.0,0.75,-5.0,5.0,-1.0,-31.0,0.0,-5.0,-1.0,3.0,0.0,248.0,7998.0
13245351778.0,1.0,,27.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
